ano,identificacao,tipo,autoria,casa,data_apresentacao,situacao,virou_norma,tema,ementa,codigo_materia,url
2019,PLP 257/2019,Projeto de Lei Complementar,Senadora Leila Barros (PSB/DF),SF,2019-11-18,REMETIDA À CÂMARA DOS DEPUTADOS,False,Tributário e Economia,"Altera a Lei Complementar nº 101, de 04 de maio de 2000, e a Lei n° 12.340, de 1º de dezembro de 2010, para aperfeiçoar os meios técnicos e financeiros de resposta da União a calamidades públicas.",139838,https://legis.senado.gov.br/sdleg-getter/documento?dm=8039171
2019,PL 6020/2019,Projeto de Lei Ordinária,Senadora Leila Barros (PSB/DF),SF,2019-11-18,REMETIDA À CÂMARA DOS DEPUTADOS,False,Infraestrutura e Transporte,"Altera a Lei nº 9.478, de 06 de agosto de 1997, Lei nº 9.991, de 24 de julho de 2000 e Lei nº 13.755, de 10 de dezembro de 2018, para incentivar a pesquisa sobre mobilidade elétrica no Brasil.",139840,https://legis.senado.gov.br/sdleg-getter/documento?dm=8039173
2019,PL 6035/2019,Projeto de Lei Ordinária,Senador Veneziano Vital do Rêgo (PSB/PB),SF,2019-11-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Altera a Lei nº 9.991, de 24 de julho de 2000, com o objetivo de destinar recursos aos Municípios para realização de projetos de eficiência energética nos sistemas de iluminação pública.",139861,https://legis.senado.gov.br/sdleg-getter/documento?dm=8040152
2019,PL 6048/2019,Projeto de Lei Ordinária,Senador Veneziano Vital do Rêgo (PSB/PB),SF,2019-11-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Infraestrutura e Transporte,"Altera a Lei nº 9.472, de 16 de julho de 1997, que dispõe sobre a organização dos serviços de telecomunicações, a criação e funcionamento de um órgão regulador e outros aspectos institucionais, nos termos da Emenda Constitucional nº 8, de 1995, para dispor sobre o direito de acesso aos canais de atendimento da prestadora de serviços de telecomunicações.",139865,https://legis.senado.gov.br/sdleg-getter/documento?dm=8040260
2019,PL 6049/2019,Projeto de Lei Ordinária,Senador Veneziano Vital do Rêgo (PSB/PB),SF,2019-11-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Educação,Dispõe sobre normas específicas para verificação do rendimento e controle de frequência dos estudantes que tenham sido eleitos para funções em entidades estudantis e dá outras providências.,139860,https://legis.senado.gov.br/sdleg-getter/documento?dm=8040162
2019,PL 6046/2019,Projeto de Lei Ordinária,Senador Veneziano Vital do Rêgo (PSB/PB),SF,2019-11-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Meio Ambiente,"Altera a Lei 10.257, de 10 de julho de 2001, para incluir, entre o conteúdo mínimo do plano diretor, normas de verticalização e ocupação para redução de impactos ambientais por meio da instalação de coberturas vegetadas (telhados verdes) e reservatórios de águas pluviais em edifícios.",139856,https://legis.senado.gov.br/sdleg-getter/documento?dm=8040170
2019,PL 6044/2019,Projeto de Lei Ordinária,Senador Veneziano Vital do Rêgo (PSB/PB),SF,2019-11-19,REMETIDA À CÂMARA DOS DEPUTADOS,False,Meio Ambiente,"Altera a Lei nº 12.305, de 2010, que institui a Política Nacional de Resíduos Sólidos, para dispor sobre a capacitação de consumidores em relação ao acondicionamento de resíduos sólidos, no sistema de coleta seletiva.",139853,https://legis.senado.gov.br/sdleg-getter/documento?dm=8040174
2019,PL 1645/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-19,TRANSFORMADA EM NORMA JURÍDICA,True,Segurança e Justiça,"Altera as Leis nºs 6.880, de 9 de dezembro de 1980 (Estatuto dos Militares), 3.765, de 4 de maio de 1960, 4.375, de 17 de agosto de 1964 (Lei do Serviço Militar), 5.821, de 10 de novembro de 1972, 12.705, de 8 de agosto de 2012, e o Decreto-Lei nº 667, de 2 de julho de 1969, para reestruturar a carreira militar e o Sistema de Proteção Social dos Militares das Forças Armadas e das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios; revoga dispositivos e anexos da Medida Provisória nº 2.215-10, de 31 de agosto de 2001, e da Lei nº 11.784, de 22 de setembro de 2008; e dá outras providências.",139878,https://legis.senado.gov.br/sdleg-getter/documento?dm=8040294
2019,PL 6211/2019,Projeto de Lei Ordinária,Senador Arolde de Oliveira (PSD/RJ),SF,2019-11-20,REMETIDA À CÂMARA DOS DEPUTADOS,False,Homenagens/Denominações,"Altera a Lei n° 12.304, de 2 de agosto de 2010, que autoriza o Poder Executivo a criar a empresa pública denominada Empresa Brasileira de Administração de Petróleo e Gás Natural S.A. - Pré-Sal Petróleo S.A. (PPSA) e dá outras providências, para aperfeiçoar os mecanismos de gestão econômica e financeira dessa empresa.",139979,https://legis.senado.gov.br/sdleg-getter/documento?dm=8040937
2019,PEC 48/2019 (fase 2),Proposta de Emenda à Constituição,Câmara dos Deputados,SF,2019-11-20,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,"Acrescenta o art. 166-A na Constituição Federal, para autorizar a transferência de recursos federais a Estados, ao Distrito Federal e a Municípios mediante emendas ao projeto de lei orçamentária anual.",139897,https://legis.senado.gov.br/sdleg-getter/documento?dm=8040982
2019,PLP 262/2019,Projeto de Lei Complementar,Senador Flávio Arns (REDE/PR),SF,2019-11-20,TRANSFORMADA EM NORMA JURÍDICA,True,Meio Ambiente,"Altera a Medida Provisória nº 2.156-5, de 24 de agosto de 2001, a Medida Provisória nº 2.157-5, de 24 de agosto de 2001, e a Lei Complementar nº 129, de 8 de janeiro de 2009, para permitir que as cooperativas possam ser beneficiárias dos recursos do Fundo de Desenvolvimento do Nordeste (FDNE), do Fundo de Desenvolvimento da Amazônia (FDA) e do Fundo de Desenvolvimento do Centro-Oeste (FDCO).",139976,https://legis.senado.gov.br/sdleg-getter/documento?dm=8041038
2019,MPV 906/2019,Medida Provisória,Presidência da República,CN,2019-11-20,TRANSFORMADA EM NORMA JURÍDICA,True,Infraestrutura e Transporte,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, que institui as diretrizes da Política Nacional de Mobilidade Urbana.",139882,https://legis.senado.gov.br/sdleg-getter/documento?dm=8041048
2019,MPV 907/2019,Medida Provisória,Presidência da República,CN,2019-11-27,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Tributário e Economia,"Altera a Lei nº 9.610, de 19 de fevereiro de 1998, para dispor sobre direitos autorais, e a Lei nº 11.371, de 28 de novembro de 2006, e a Lei nº 12.249, de 11 de junho de 2010, para dispor sobre alíquotas do imposto sobre a renda incidentes sobre operações, autoriza o Poder Executivo federal a instituir a Embratur - Agência Brasileira de Promoção Internacional do Turismo e extingue a Embratur - Instituto Brasileiro de Turismo.",139928,https://legis.senado.gov.br/sdleg-getter/documento?dm=8048780
2019,PL 6205/2019,Projeto de Lei Ordinária,Senador Randolfe Rodrigues (REDE/AP),SF,2019-11-27,REMETIDA À CÂMARA DOS DEPUTADOS,False,Homenagens/Denominações,Cria o Dia Nacional da Castração de animais.,139972,https://legis.senado.gov.br/sdleg-getter/documento?dm=8048820
2019,PL 4805/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-29,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Outros,"Dispõe sobre a política industrial para o setor de tecnologias da informação e comunicação e para o setor de semicondutores e altera as Leis nºs 8.248, de 23 de outubro de 1991, 8.387, de 30 de dezembro de 1991, 8.981, de 20 de janeiro de 1995, 9.430, de 27 de dezembro de 1996, 10.637, de 30 de dezembro de 2002 e 11.484, de 31 de maio de 2007.",140026,https://legis.senado.gov.br/sdleg-getter/documento?dm=8049879
2019,PL 6550/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-29,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,Cria o Dia Nacional de Conscientização sobre a Hemoglobinúria Paroxística Noturna (HPN) e o Dia Nacional de Conscientização sobre Síndrome Hemolítico-Urêmica atípica (SHUa).,140287,https://legis.senado.gov.br/sdleg-getter/documento?dm=8049924
2019,PL 6553/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-29,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,Institui o Dia Nacional da Mulher Empresária.,140290,https://legis.senado.gov.br/sdleg-getter/documento?dm=8049936
2019,PL 6555/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-29,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,"Denomina Viaduto Ademir Barros o novo viaduto localizado no Km 102 da rodovia BR-040, na entrada do Distrito de Xerém, Município de Duque de Caxias, Estado do Rio de Janeiro.",140293,https://legis.senado.gov.br/sdleg-getter/documento?dm=8049940
2019,PL 6557/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-11-29,TRANSFORMADA EM NORMA JURÍDICA,True,Trabalho e Previdência,"Altera os arts. 39 e 49 da Lei nº 12.288, de 20 de julho de 2010 (Estatuto da Igualdade Racial), para determinar procedimentos e critérios de coleta de informações relativas à distribuição dos segmentos étnicos e raciais no mercado de trabalho.",140297,https://legis.senado.gov.br/sdleg-getter/documento?dm=8049950
2019,PDL 713/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-12-02,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a permissão outorgada à Fundação Universitária de Rádio e Televisão para executar serviço de radiodifusão sonora em frequência modulada no Município de Araraquara, Estado de São Paulo.",140018,https://legis.senado.gov.br/sdleg-getter/documento?dm=8050109
2019,PDL 714/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-12-02,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga permissão à Celebração FM Ltda. para explorar serviço de radiodifusão sonora em frequência modulada no Município de Ouroeste, Estado de São Paulo.",140019,https://legis.senado.gov.br/sdleg-getter/documento?dm=8050113
2019,PDL 715/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-12-02,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação Comunitária e Educativa Elredo Carlos Alberto do Carmo Costa para executar serviço de radiodifusão comunitária no Município de Itaporanga, Estado de São Paulo.",140020,https://legis.senado.gov.br/sdleg-getter/documento?dm=8050117
2019,PDL 716/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-12-02,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que outorga autorização à Associação Cultural Zummm FM para executar serviço de radiodifusão comunitária no Município de Santo André, Estado de São Paulo.",140021,https://legis.senado.gov.br/sdleg-getter/documento?dm=8050121
2019,PDL 717/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-12-02,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a concessão outorgada à TV Stúdios de Jaú S.A. para explorar serviço de radiodifusão de sons e imagens no Município de Jaú, Estado de São Paulo.",140022,https://legis.senado.gov.br/sdleg-getter/documento?dm=8050125
2019,PDL 92/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-12-02,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à Associação Comunitária São Francisco para executar serviço de radiodifusão comunitária no Município de Alcântaras, Estado do Ceará.",140023,https://legis.senado.gov.br/sdleg-getter/documento?dm=8050129
2019,PDL 159/2019,Projeto de Decreto Legislativo,Câmara dos Deputados,SF,2019-12-02,TRANSFORMADA EM NORMA JURÍDICA,True,Comunicações (rádio/TV),"Aprova o ato que renova a autorização outorgada à Associação de Proteção aos Idosos e Adolescentes de Camocim para executar serviço de radiodifusão comunitária no Município de Camocim, Estado do Ceará.",140024,https://legis.senado.gov.br/sdleg-getter/documento?dm=8050133
2019,PL 6284/2019,Projeto de Lei Ordinária,Senador Romário (PODEMOS/RJ),SF,2019-12-03,REMETIDA À CÂMARA DOS DEPUTADOS,False,Educação,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para estabelecer condições de oferta de ensino da Língua Brasileira de Sinais - LIBRAS, em todas as etapas e modalidades da educação básica.",140061,https://legis.senado.gov.br/sdleg-getter/documento?dm=8050896
2019,PLN 51/2019,Projeto de Lei Ordinária,Presidência da República,CN,2019-12-03,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Outros,"Altera a Lei nº 13.898, de 11 de novembro de 2019, que dispõe sobre as diretrizes para a elaboração e a execução da Lei Orçamentária de 2020 e dá outras providências.",140045,https://legis.senado.gov.br/sdleg-getter/documento?dm=8051099
2019,PRS 111/2019,Projeto de Resolução,Senador Romário (PODEMOS/RJ),SF,2019-12-04,TRANSFORMADA EM NORMA JURÍDICA,True,Homenagens/Denominações,"Institui, no âmbito do Senado Federal, a Comenda Rei Pelé, destinada a homenagear esportistas brasileiros de destaque.",140070,https://legis.senado.gov.br/sdleg-getter/documento?dm=8051512
2019,PL 6560/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-12-05,TRANSFORMADA EM NORMA JURÍDICA,True,Outros,Institui a Política Nacional de Incentivo à Produção Melífera e ao Desenvolvimento de Produtos e Serviços Apícolas e Meliponícolas de Qualidade.,140302,https://legis.senado.gov.br/sdleg-getter/documento?dm=8051825
2019,PL 5815/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-12-06,TRANSFORMADA EM NORMA JURÍDICA,True,Tributário e Economia,"Prorroga o prazo para utilização do Regime Especial de Tributação para Desenvolvimento da Atividade de Exibição Cinematográfica (Recine), constante da Lei nº 13.594, de 5 de janeiro de 2018, e os benefícios fiscais previstos nos arts. 1º e 1º-A da Lei nº 8.685, de 20 de julho de 1993, e no art. 44 da Medida Provisória nº 2.228-1, de 6 de setembro de 2001.",140123,https://legis.senado.gov.br/sdleg-getter/documento?dm=8052417
2019,PL 4348/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-12-06,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Altera o art. 40-A da Lei nº 11.952, de 25 de junho de 2009.",140554,https://legis.senado.gov.br/sdleg-getter/documento?dm=8052421
2019,PL 6341/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-12-10,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Segurança e Justiça,Aperfeiçoa a legislação penal e processual penal.,140099,https://legis.senado.gov.br/sdleg-getter/documento?dm=8052825
2019,MPV 909/2019,Medida Provisória,Presidência da República,CN,2019-12-10,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Outros,"Extingue o fundo formado pelas reservas monetárias de que trata o art. 12 da Lei nº 5.143, de 20 de outubro de 1966, e dá outras providências.",140100,https://legis.senado.gov.br/sdleg-getter/documento?dm=8052844
2019,PL 1792/2019,Projeto de Lei Ordinária,Câmara dos Deputados,SF,2019-12-10,TRANSFORMADA EM NORMA JURÍDICA COM VETO PARCIAL,True,Outros,"Altera a Lei nº 13.178, de 22 de outubro de 2015, para ampliar o prazo para ratificação dos registros imobiliários referentes aos imóveis rurais com origem em títulos de alienação ou de concessão de terras devolutas expedidos pelos Estados em faixa de fronteira; e dá outras providências.",140311,https://legis.senado.gov.br/sdleg-getter/documento?dm=8053188
2019,PL 6404/2019,Projeto de Lei Ordinária,Senador Wellington Fagundes (PL/MT),SF,2019-12-10,REMETIDA À CÂMARA DOS DEPUTADOS,False,Outros,"Institui, em âmbito nacional, o mês de “Dezembro Verde”, dedicado às ações educativas e de reflexão sobre o abandono de animais.",140140,https://legis.senado.gov.br/sdleg-getter/documento?dm=8053193
2019,PL 6410/2019,Projeto de Lei Ordinária,Senadora Daniella Ribeiro (PP/PB),SF,2019-12-11,REMETIDA À CÂMARA DOS DEPUTADOS,False,Segurança e Justiça,"Altera o art. 120 da Lei nº 8.213, de 24 de julho de 1991, para assegurar ao Instituto Nacional do Seguro Social – INSS o direito de ressarcimento de valores relativos a prestações do Plano de Benefícios da Previdência Social, a ser exercido contra o autor do crime, na hipótese de feminicídio que envolva menosprezo ou discriminação à condição de mulher.",140157,https://legis.senado.gov.br/sdleg-getter/documento?dm=8053618
